chr1	1136814	1137214	6.5	6	2	3.33333333333333	1	15.6666666666667	1.1	3.0625	0.333333333333333	2	0.375	0.5	3.5	7.5	2
chr1	1137682	1138082	6.8	1.5	2.5	0.5	8	6.33333333333333	1.58823529411765	0.888888888888889	1.33333333333333	1.28571428571429	0.8	3	0.857142857142857	0.833333333333333	1.25
chr1	1144541	1144941	9	6.5	1.375	0.636363636363636	5	1	1.5	5.40740740740741	1	4.5	1.47619047619048	0.4	1.30769230769231	0.75	5
chr1	1157843	1158243	0.857142857142857	2.66666666666667	4	1.3	7.5	8.25	3.14285714285714	1.79310344827586	0.625	3.5	0.333333333333333	1	1.57142857142857	1.2	2.6
chr1	1162692	1163092	5.4	1	1.83333333333333	0.818181818181818	2	37	0.764705882352941	0.375	0.181818181818182	0.1	0.444444444444444	1.5	1.57692307692308	2	4
chr1	1164753	1165153	2.33333333333333	1.25	1.11111111111111	0.363636363636364	11	3.66666666666667	1.33333333333333	0.545454545454545	0.3	1.28571428571429	1.85714285714286	0.2	1.69230769230769	1	1
chr1	1201379	1201779	6	1.16666666666667	2	3.25	17	2	2.25	0.1	1.66666666666667	1	0.25	1	1.5	1.5	2.71428571428571
chr1	1206359	1206759	7.66666666666667	4	2.6	2.9	3.5	12	2.5	0.727272727272727	0.181818181818182	1.5	0.583333333333333	1	1.4	2.5	0.2
chr1	1208218	1208618	9.5	1.83333333333333	7	2.85714285714286	2.5	7	2.33333333333333	3.60714285714286	0.888888888888889	1.42857142857143	3.5	1.2	0.833333333333333	0.5	2.4
chr1	1213250	1213650	8	9.25	1.2	2	11	2	1	9.8	0.888888888888889	3.5	0.842105263157895	1	2.42857142857143	2	8
chr1	1231987	1232387	49	8	13	16.5	8.75	5.5	10	8.78947368421053	1.75	4.8	2.85714285714286	12	1.68421052631579	11.3	2.625
chr1	1236340	1236740	2.66666666666667	0.714285714285714	2	1.33333333333333	23	2	1.84615384615385	1.25	0.5	1.25	0.647058823529412	3	1.57142857142857	2	2
chr1	1237699	1238099	2.5	1.2	1	1.25	3.33333333333333	20	2.25	1.5	0.529411764705882	0.4	0.625	0.125	1.7	0.6	1
chr1	1240922	1241322	14	1.4	2	0.538461538461538	1.14285714285714	4	1.42857142857143	0.777777777777778	0.583333333333333	0.333333333333333	0.785714285714286	1	3	1.5	4.5
chr1	1250907	1251307	11.4285714285714	10	5.36363636363636	1.83333333333333	1.75	1	1.09090909090909	4.44444444444444	0.4	0.555555555555556	0.9	2	2.375	6	0.25
chr1	1265012	1265412	1.4	3.25	0.875	2.5	2	2.5	15.1666666666667	0.666666666666667	1.25	1	0.666666666666667	3.4	1.25	1	6.5
chr1	1273669	1274069	8	14.3333333333333	32	4	25.6666666666667	7	8.71428571428571	7.07407407407407	1.4	4.25	5.2	12.5	1.86842105263158	11.6666666666667	5.5
chr1	1282663	1283063	2.5	2.4	1.125	1.5	0.714285714285714	1.5	9.125	0.571428571428571	0.625	1.4	1.33333333333333	2.5	0.6	1	3.75
chr1	1291506	1291906	4.5	2.6	6	3.4	8.25	14	1.36363636363636	1.33333333333333	1	0.222222222222222	0.388888888888889	2	1.61538461538462	2	2.33333333333333
chr1	1298944	1299344	57	3.28571428571429	18.25	1.28571428571429	1.4	2	1.125	3.65217391304348	2	5	0.714285714285714	1.33333333333333	0.333333333333333	1	1.5
chr1	1307985	1308385	49	16.75	17.25	4.16666666666667	89.5	71	16.1666666666667	14.6538461538462	64	14.1818181818182	11.2857142857143	10.3333333333333	1.5	15.7333333333333	11.1111111111111
chr1	1318369	1318769	3.625	2.5	3.14285714285714	0.888888888888889	11.5555555555556	5.5	3	0.75	2.5	2	1.8	3.33333333333333	1.3125	0.25	1.08333333333333
chr1	1324567	1324967	7.66666666666667	3.71428571428571	3.5	3.8	19	10.8	5.58823529411765	5.78260869565217	1.25	26	5.5	3.4	1.78787878787879	9.5	3.83333333333333
chr1	1330550	1330950	1.54545454545455	2.66666666666667	1.66666666666667	1.28571428571429	5.66666666666667	4.5	1	1.64285714285714	1.22222222222222	0.875	1	0.666666666666667	1.33333333333333	0.2	0.8
chr1	1332581	1332981	5.2	3.25	3.75	4.1	6.8	4.33333333333333	1.1875	0.666666666666667	0.533333333333333	0.285714285714286	0.875	2	2.1875	1.2	0.25
chr1	1334919	1335319	2.4	5.125	0.714285714285714	0.625	8	5	1.14285714285714	1.4	1.125	3.5	0.714285714285714	0.333333333333333	0.857142857142857	0.666666666666667	0.4
chr1	1337337	1337737	1.66666666666667	4.83333333333333	1.57142857142857	2.57142857142857	3	4.5	2.54545454545455	0.714285714285714	1.125	1	0.294117647058824	1.66666666666667	1.2	0.25	0.25
chr1	1348052	1348452	5.4	4.05882352941176	4.83333333333333	4.36363636363636	19.3333333333333	13.8	6.31578947368421	1.42857142857143	2	8.875	3.8125	2.83333333333333	2	2.33333333333333	1.875
chr1	1352703	1353103	4	3.28571428571429	2	3.25	3	1.5	2.64285714285714	1.75	1.75	0.9	0.928571428571429	1	1.14285714285714	0.8	0.5
chr1	1353777	1354177	5.2	2.25	2	1	2.8	6.5	0.764705882352941	1	1.8	1.45454545454545	0.692307692307692	1.5	1.9	0.75	0.333333333333333
chr1	1355374	1355774	2	1.66666666666667	26	8.88888888888889	7.5	1	1	0.6	1	1	0.5	2	1.91803278688525	11	0.333333333333333
chr1	1359478	1359878	0.5	1.625	2.66666666666667	1.5	6.4	4.66666666666667	2.875	0.8	1.36363636363636	0.416666666666667	2.125	0.5	0.8	0.2	1.11111111111111
chr1	1364285	1364685	4.66666666666667	3.33333333333333	0.9	0.7	0.666666666666667	10.2	1.75	1	0.888888888888889	0.615384615384615	1	1	1.5	0.8	1.25
chr1	1370605	1371005	0.888888888888889	1.2	1.16666666666667	1.14285714285714	2.66666666666667	2.5	3.5	2.75	0.5	1.4	1.7	0.333333333333333	1.28571428571429	3	1
chr1	1372051	1372451	4.4	1.05555555555556	0.666666666666667	1	6.75	6	2.69230769230769	1.78260869565217	2.16666666666667	1.09090909090909	2.6	0.75	2.22222222222222	1.07692307692308	1.2
chr1	1375115	1375515	8.66666666666667	10.5555555555556	4.8	6.22222222222222	19.25	14.2	5.57142857142857	6.67647058823529	5.57142857142857	5	11.75	10	1.38271604938272	6.13636363636364	2.95238095238095
chr1	1399321	1399721	4.5	8.66666666666667	8.66666666666667	3.3125	25.375	22	8.82352941176471	7.42307692307692	5.25	4.31578947368421	7.55555555555556	5	1.51388888888889	7.92857142857143	5.09090909090909
chr1	1401904	1402304	4	3.3	0.857142857142857	1.33333333333333	4.8	3	2.71428571428571	1.2	0.666666666666667	2.28571428571429	3	1.875	1.33333333333333	1.11111111111111	1.8
chr1	1407083	1407483	20	9.41666666666667	18.6666666666667	5.2	40.2	37.25	15.9166666666667	16.8846153846154	7.36363636363636	8.14285714285714	16.8947368421053	16	1.65322580645161	9.6	11.6666666666667
chr1	1409770	1410170	1.57142857142857	17.6363636363636	14	1.75	3.5	1	0.545454545454545	1.4	0.5	0.916666666666667	1.16666666666667	1	1	1	1
chr1	1417912	1418312	1.16666666666667	2	0.8	1.33333333333333	6	0.5	1.44444444444444	2.25	1.25	2	1.44444444444444	1	1	3.375	3
chr1	1420788	1421188	6.66666666666667	2.30769230769231	6.75	0.904761904761905	3	0.5	1	1.55555555555556	0.75	1.16666666666667	0.416666666666667	0.4	0.5	1.5	1
chr1	1426353	1426753	10.25	2	12	0.769230769230769	1.25	0.5	1.5	2.33333333333333	0.833333333333333	1.33333333333333	0.6	1	2.25	3	0.25
chr1	1430472	1430872	5.44444444444444	5.14285714285714	5.33333333333333	1.4	6.25	0.666666666666667	1.53846153846154	0.692307692307692	1	0.428571428571429	2.81818181818182	0.666666666666667	1	0.2	1
chr1	1431843	1432243	5.33333333333333	3	2.72727272727273	1	8	1.6	1.90909090909091	0.416666666666667	1.5	0.4	7.11111111111111	0.75	1.16666666666667	0.75	0.5
chr1	1433290	1433690	12.5	3.57142857142857	4.66666666666667	1.08333333333333	2.25	17.8	2.41176470588235	0.846153846153846	0.9	0.5	6.25	1.25	1.9	1	4
chr1	1435682	1436082	6.5	9	1	3.63636363636364	10	2.5	4.63636363636364	0.8	2	1	0.666666666666667	3	2.875	1	0.75
chr1	1438114	1438514	2	4.66666666666667	2.66666666666667	1.1	1	1.5	1.64285714285714	2.6	1.6	3.1	3	0.666666666666667	0.75	0.333333333333333	0.75
chr1	1440923	1441323	6.57142857142857	16.6666666666667	6.83333333333333	2.46666666666667	11.25	8.66666666666667	4.8	4.05882352941176	2.91666666666667	2.33333333333333	3	3.75	1.625	9.2	7.66666666666667
chr1	1452401	1452801	9.55555555555556	5	7.75	1.22222222222222	4	3.5	1.77777777777778	0.5	0.5	1.33333333333333	1.18181818181818	0.5	2.5	1.5	3
chr1	1462158	1462558	15.1428571428571	7	3.2	0.5	1.33333333333333	19	1	2.38461538461538	3.5	1.33333333333333	6.78571428571429	1.33333333333333	1	7.15384615384615	3
chr1	1471465	1471865	9.875	34.25	9.75	5.72727272727273	47	29	12.6666666666667	10.5172413793103	10.1666666666667	13.7777777777778	14	5.2	1.58585858585859	15.1538461538462	11
chr1	1504882	1505282	3.9	7	2.875	3.125	4.85714285714286	16.3333333333333	3.36363636363636	3	2.125	1.88235294117647	3.28571428571429	0.6	1.39393939393939	2	3.5
chr1	1511709	1512109	37	17.75	20	4	48.5	59.5	11.875	7.86486486486486	15.2	11.5	7.54545454545455	8	1.24615384615385	13	9.90909090909091
chr1	1539279	1539679	2.66666666666667	3.5	0.666666666666667	1.22222222222222	5	0.5	2	0.4	2.90909090909091	0.5	0.785714285714286	1	1.5	0.333333333333333	2
chr1	1558934	1559334	4	1.42857142857143	1	1	2.2	5.5	0.529411764705882	0.222222222222222	2.5	2.28571428571429	0.909090909090909	0.333333333333333	2.4	0.5	2
chr1	1562802	1563202	4.27272727272727	1.625	3.42857142857143	1.5	1	0.666666666666667	0.642857142857143	1.7	0.166666666666667	1.33333333333333	0.8	0.666666666666667	1.6	1	4
chr1	1574484	1574884	26.5	19.6666666666667	26	6.55555555555556	26.25	57	10.6	12.3809523809524	8	10.5454545454545	8.77777777777778	25	1.26785714285714	13.6666666666667	23.75
chr1	1580251	1580651	3.2	29.3333333333333	5.75	0.333333333333333	0.166666666666667	4	0.5	1	0.5	0.666666666666667	0.4	1	1.5	2	1
chr1	1594574	1594974	8.83333333333333	12.5	9	2	5.8	12.5	0.6875	0.416666666666667	2.85714285714286	1.16666666666667	0.6	4	1.8	2	0.5
chr1	1597681	1598081	3.16666666666667	3.85714285714286	5	1.33333333333333	7.5	6.33333333333333	1.5	2.57142857142857	1.625	1.27272727272727	1.5	1	1.75	2.2	1
chr1	1599449	1599849	42	11.8	10	10	27	32	2.88888888888889	0.333333333333333	1	1	1	8	3.21428571428571	0.25	0.2
chr1	1600219	1600619	5	2.5	1.28571428571429	1.44444444444444	7.5	1.25	1.25	1.33333333333333	2.5	0.666666666666667	1	0.333333333333333	3.33333333333333	2.5	1
chr1	1610122	1610522	2.44444444444444	8.11111111111111	0.733333333333333	1.27272727272727	1.4	0.666666666666667	1.3	3.5	1.83333333333333	2.33333333333333	1.66666666666667	1.66666666666667	2.22727272727273	14.6	0.25
chr1	1615293	1615693	4.125	6.66666666666667	7.75	3.86666666666667	25.6	58	6.70588235294118	4.0625	2.5	6.27272727272727	5.53333333333333	7	1.85714285714286	6.84615384615385	5.66666666666667
chr1	1630255	1630655	67	9.88888888888889	11.2	0.6	0.5	1	1	7.38461538461539	0.285714285714286	1	0.2	0.333333333333333	1	14.1538461538462	3
chr1	1658933	1659333	20	6.5	6.66666666666667	2.16666666666667	16.8571428571429	15	8.81818181818182	3.51851851851852	4.25	4.23529411764706	17	3	1.41025641025641	5.77777777777778	2.8
chr1	1678095	1678495	1.09090909090909	3	0.8	1.8	1.33333333333333	1.5	0.95	2.70967741935484	0.666666666666667	0.666666666666667	1	0.333333333333333	1.11111111111111	5.27272727272727	1
chr1	1686290	1686690	2.75	1.8	0.833333333333333	1.75	14.5555555555556	13.75	3.63636363636364	0.636363636363636	0.25	2	1.42857142857143	1.75	2.5	4	1.5
chr1	1692528	1692928	1	2	1	6	31	25	6.8	5.8695652173913	7.25	14	5.42857142857143	5	1.55769230769231	24	4.5
chr1	1693811	1694211	1.6	1.33333333333333	2.66666666666667	1.66666666666667	3.4	4.5	2.44444444444444	1.5	0.833333333333333	2.33333333333333	2.75	0.5	1.18181818181818	2	0.666666666666667
chr1	1724283	1724683	6	5.16666666666667	2.75	6.5	24	14	5.36363636363636	3.69565217391304	2.66666666666667	3.36842105263158	7.25	4	1.34375	6.1	2.8
chr1	1746238	1746638	1	6	1	0.5	15.6	12	1	6.33333333333333	7	9	2.33333333333333	1	2	6.5	2.5
chr1	1758772	1759172	1.16666666666667	2	2	2.76923076923077	4.33333333333333	27.5	4.58333333333333	0.777777777777778	1	1.25	1	0.5	2.64285714285714	1	1.33333333333333
chr1	1764202	1764602	1.33333333333333	1.25	0.5	2	28.2	9.16666666666667	1.07142857142857	2.33333333333333	0.428571428571429	1.5	0.5	0.5	1.5	6	4.58333333333333
chr1	1775696	1776096	2.375	2.71428571428571	1.83333333333333	1.5	1.71428571428571	4	1.54545454545455	2.6	3	2.3	1.08333333333333	1.2	1.30769230769231	0.833333333333333	2.66666666666667
chr1	1778428	1778828	31	25.6666666666667	73	16.6	20.25	59	21.5714285714286	17.9545454545455	3	20.5	0.857142857142857	22	1.80597014925373	50.6	8.84615384615385
chr1	1781171	1781571	2.2	2.2	2.5	1.07142857142857	2.625	2	2.15384615384615	0.636363636363636	1	1.5	1.09090909090909	3.5	1.44444444444444	0.6	0.666666666666667
chr1	1782595	1782995	6.33333333333333	6	0.545454545454545	5.16666666666667	4.5	2.8	3	6.93333333333333	0.857142857142857	2.66666666666667	1.1	0.666666666666667	1.46315789473684	3.16666666666667	5.25
chr1	1827204	1827604	2.125	2.4	1.85714285714286	0.857142857142857	3	1	1.83333333333333	3.82352941176471	1.16666666666667	0.7	1.57142857142857	0.75	3	0.4	1.57142857142857
chr1	1832840	1833240	1.2	3.33333333333333	2.75	0.454545454545455	1.6	2	1	3.65	4.5	0.578947368421053	0.9	0.8	1	1.2	0.625
chr1	1833989	1834389	2	2.16666666666667	2.33333333333333	0.833333333333333	0.285714285714286	16	0.888888888888889	4.6	0.666666666666667	0.277777777777778	1.4	0.4	0.833333333333333	1	1.3
chr1	1842751	1843151	2.625	2.8	0.6	0.833333333333333	1	2	1	4.68181818181818	1	5.13333333333333	0.8	2	2	5.45454545454545	0.166666666666667
chr1	1847734	1848134	2.77777777777778	10.1666666666667	6.5	0.666666666666667	2.4	2	0.888888888888889	1.625	1.66666666666667	1.71428571428571	1.22222222222222	1	2.08333333333333	0.666666666666667	1
chr1	1859308	1859708	1.75	7.16666666666667	0.9	2.2	3.66666666666667	67	1	0.388888888888889	3.5	2.5	2.57142857142857	1	1.35714285714286	1	0.5
chr1	1881614	1882014	3.57142857142857	12	1	1.2	1.2	2	0.909090909090909	0.8	3	0.833333333333333	0.888888888888889	1	3.66666666666667	0.25	0.8
chr1	1890919	1891319	22	36	15	4.6	61	15	10.5714285714286	6.09090909090909	1	4.14285714285714	0.666666666666667	9.5	2.05555555555556	8	3.68421052631579
chr1	1897215	1897615	1.85714285714286	2.66666666666667	0.25	1	1.33333333333333	3.5	3.42857142857143	1.90909090909091	1.5	3.88888888888889	1	1	0.625	7.14285714285714	1.2
chr1	1898042	1898442	1.5	5	0.9	1	1.66666666666667	2.33333333333333	2.44444444444444	1.6	1.625	1.94736842105263	1.09090909090909	2	1.15384615384615	1.71428571428571	1.5
chr1	1899191	1899591	2.25	5.42857142857143	1.6	1	1.25	11	1.18181818181818	8.45	0.3	2.6	0.9	1.33333333333333	0.428571428571429	3	2.5
chr1	1907982	1908382	8	2.83333333333333	3	1.14285714285714	6	3.5	1.64705882352941	3.59090909090909	2	3.6	1.88888888888889	0.666666666666667	0.916666666666667	1.66666666666667	1.25
chr1	1919085	1919485	12.75	20	27	4.33333333333333	25	59	3.61538461538462	2.86206896551724	0.875	3.625	1.11111111111111	11	0.890909090909091	7.07142857142857	1.75
chr1	1944040	1944440	3	7	10.25	3	3.4	6.2	2.47619047619048	1.6	10.8	1.3	1.3	2.6	1.33333333333333	0.9	0.6
chr1	1947468	1947868	4.83333333333333	1	11	1.5	0.25	5	1.72727272727273	1	1.5	1	2.66666666666667	1	1	2	0.75
chr1	1960076	1960476	6	1.66666666666667	3.8	1.66666666666667	3	9	1.88235294117647	1.51428571428571	2.2	3	1.2	0.25	1.63636363636364	2.2	1.5
chr1	2001774	2002174	2	2.2	0.555555555555556	1.41666666666667	3	8.66666666666667	1.45454545454545	0.818181818181818	0.166666666666667	0.6875	1.8	0.4	1.31428571428571	0.2	2
chr1	2044812	2045212	27	44	16.75	6.54545454545455	14.5	22	3.89473684210526	11.5263157894737	10	2.75	0.75	8	3.55555555555556	7.4	0.571428571428571
chr1	2049416	2049816	7	5.5	6.66666666666667	0.866666666666667	5	7.5	2.33333333333333	1.2	2.33333333333333	0.857142857142857	0.833333333333333	0.2	2.40740740740741	2	1
chr1	2073901	2074301	6.6	1.5	3	1	1	1	1.07142857142857	1.11111111111111	5.14285714285714	1.33333333333333	0.166666666666667	0.666666666666667	0.75	0.666666666666667	0.5
chr1	2075001	2075401	3.875	2	2.66666666666667	0.571428571428571	1.5	1	1.09090909090909	0.8	6.25	0.363636363636364	0.142857142857143	1	0.5	1.66666666666667	1
chr1	2104817	2105217	3.55555555555556	3	0.833333333333333	2.5	2	25	1.58333333333333	3.82857142857143	0.833333333333333	0.5	1.6	0.25	1.6	2.66666666666667	0.5
chr1	2132870	2133270	1.5	5	3.25	2.375	2.2	4	4	1.26923076923077	2	1.3	1	0.6	0.8	1	1.3
chr1	2135332	2135732	8	1.5	1.2	0.272727272727273	4	13.6666666666667	0.529411764705882	2.45454545454545	1.28571428571429	0.6	0.8	0.666666666666667	0.833333333333333	0.5	0.5
chr1	2139787	2140187	2.14285714285714	1.33333333333333	0.75	2.4	9	4	5.33333333333333	1.79166666666667	2.75	1.5	1.5	2.4	2	0.857142857142857	1.66666666666667
chr1	2174338	2174738	2.71428571428571	7.28571428571429	3.16666666666667	2	9.25	5.5	3.90909090909091	2.46153846153846	3.66666666666667	4.2	2	19	3.4	3.8	1
chr1	2189612	2190012	7.5	19	11.5	5.63636363636364	17	19.4	11.3636363636364	0.545454545454545	6.375	2.2	3.8	2.6	2.35820895522388	7.6	2.76923076923077
chr1	2193536	2193936	2.8	2.25	1	0.727272727272727	4.375	4	5.76923076923077	0.727272727272727	2.14285714285714	3	2.25	5	2	1	1
chr1	2194838	2195238	7.33333333333333	5	14	2.75	17	25	5.66666666666667	3	6.5	3.25	9	7	1.02380952380952	5	2.07142857142857
chr1	2199112	2199512	3	8.75	16	3.8	16	0.666666666666667	12.5	0.444444444444444	2.63636363636364	0.888888888888889	7.55555555555556	2.33333333333333	1.7	1.88888888888889	0.25
chr1	2205185	2205585	14	6.75	14	4.875	25.3333333333333	4	2.16666666666667	2.2	1.66666666666667	0.428571428571429	5	7	1.23076923076923	5.11111111111111	3
chr1	2208320	2208720	4.5	1.14285714285714	2.28571428571429	1.41666666666667	31.6666666666667	17.3333333333333	4.22222222222222	0.75	0.555555555555556	0.5	1.75	2.33333333333333	1.06451612903226	2	1.92857142857143
chr1	2212643	2213043	12	7	1.66666666666667	3.2	19.8571428571429	14	7	1	4.83333333333333	2	3.8	3.33333333333333	0.777777777777778	2.66666666666667	2.83333333333333
chr1	2227473	2227873	23	2.77777777777778	3.33333333333333	2.33333333333333	19	3	5.11111111111111	2.2	0.4	1.75	2.66666666666667	15	2.45454545454545	5.55555555555556	3.27272727272727
chr1	2229981	2230381	7.66666666666667	1	4.75	0.7	11.6	4.5	11.8333333333333	0.444444444444444	4.33333333333333	1.4	10	1.4	1.94117647058824	2	2.4
chr1	2243101	2243501	4.35294117647059	3.66666666666667	15.6666666666667	1.33333333333333	2	5.75	2.375	0.777777777777778	1	0.3	0.9	1.5	0.5	0.333333333333333	2
chr1	2248483	2248883	2.5	0.7	1.33333333333333	1.16666666666667	0.4	8	1.8	0.2	0.428571428571429	1.125	0.4	0.25	1.65957446808511	0.5	1.5
chr1	2251714	2252114	11.8	1	2.22222222222222	0.333333333333333	0.2	7.25	0.8	0.214285714285714	3.5	0.3	0.857142857142857	0.2	1.86666666666667	2	1
